title,summary,category,url
16 Mummies and a Dog Reveal a Hidden Order Inside an Ancient Egyptian Tomb,"A tomb in Egypt’s Theban Necropolis reveals a surprisingly organized story of burial, reuse, and changing beliefs spanning hundreds of years. Researchers found 16 mummified people, the remains of at least four more, and a mummified dog, with burials ranging from wealthy individuals laid in coffins with amulets and imported goods to later bodies carefully stacked in increasingly crowded spaces.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260819041218.htm
"Researchers Followed 400,000 Kids for 20 Years and Found a Lasting Pre-K Advantage","A 20-year study of 400,000 students found that children who attended public school pre-K earned better grades and test scores through high school than those in other childcare settings. Better-trained teachers and earlier exposure to structured classrooms may help explain why the advantage lasted so long.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260828005213.htm
"For 15,000 Years, Humans and Dogs Have Been Changing Each Other","Dogs have been shaping—and being shaped by—humans for about 15,000 years, evolving from early partners of hunter-gatherers into an astonishing range of specialized companions. Across the globe, they adapted alongside people to wildly different environments and needs, from powerful Arctic sled dogs and agile rainforest hunters to high-altitude dogs with genetic traits for surviving thin air. Some were even bred for wool, while others played important spiritual or ceremonial roles.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260810015700.htm
Mathematicians Prove Perfectly Fair Elections Are Impossible,"Mathematicians have shown that no electoral system can perfectly balance local representation, proportional national results, and a fixed-size parliament once enough parties compete. A newly proposed voting method could soften these unavoidable trade-offs and produce outcomes that are much closer to fair.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260801042812.htm
Three Forgotten Kings Could Rewrite the History of Ancient Assyria,"Three forgotten Assyrian kings may have been hiding in plain sight for more than 2,700 years. By piecing together clues from tablets, inscriptions, and an ancient statue, researchers argue that these rulers were omitted from the famous Assyrian King List.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260824065549.htm
Scientists Put the “recycling Is a Distraction” Claim to the Test,"Recycling, greener diets, and other personal climate choices do not seem to distract people from supporting major environmental reforms. A four-year study of nearly 2,800 Australians found that these habits neither increased nor reduced later political engagement.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260724061437.htm
Archaeologists Discover Mysterious 400-Year-Old Indigenous Pot in Florida,"A tiny, fully intact Indigenous pot buried for roughly 400 years has left archaeologists wondering why such a usable object was deliberately abandoned. Found at a historic Potano-Timucua village in Florida, the mysterious vessel is helping reveal a complex world of Native traditions, Spanish influence, trade, and migration.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260820202902.htm
"The Billion-Dollar Problem Keeping Ozempic, Wegovy, and Zepbound from Patients","Ozempic, Wegovy, and similar drugs may deliver excellent health value, but covering them for millions of eligible patients could overwhelm insurance budgets. Researchers say better long-term support is needed and warn that low-cost compounded versions may carry serious safety risks.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260723084854.htm
DNA on the Shroud of Turin Reveals Centuries of Hidden History,"DNA traces in the Shroud of Turin reveal a remarkable mixture of human lineages, microbes, plants, animals, and coral accumulated through centuries of handling and travel. The findings do not prove its age or authenticity, but they expose a hidden biological history preserved in the famous cloth.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260803080859.htm
"Earth’s Waters Are Quietly Running out of Oxygen, Scientists Warn","Oxygen is disappearing from oceans, lakes, rivers, and coastal waters at an alarming rate, threatening aquatic life and weakening the natural processes that help regulate Earth’s climate. Scientists warn that this widespread deoxygenation is closely connected to other major planetary threats, including warming, pollution, biodiversity loss, and ocean acidification.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260719035939.htm
Alan Turing's Biggest AI Assumption May Have Been Wrong,"A new book claims AI has been built on a flawed assumption dating back to Alan Turing&apos;s famous 1950 paper. Peter J. Denning argues that the most important parts of human intelligence, including common sense, intuition, culture, and practical know-how, cannot be encoded into computers. He believes this makes true human-level AI impossible, regardless of how large language models become.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260713084850.htm
NASA's Hubble Spots a Stellar Sparkler for the Fourth of July,"NASA&apos;s Hubble Space Telescope has captured a spectacular red, white, and blue view of one of the Milky Way&apos;s oldest star clusters to celebrate the nation&apos;s 250th anniversary. Hidden within the ancient cluster are clues to how exploding stars helped transform the young universe into one capable of forming planets and, eventually, life.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260704232642.htm
NASA's Hubble Captures a Crimson Stellar Nursery Sparkling With Blue and White Stars,"Hubble has captured a spectacular view of LH 95, where about 2,500 young stars are still on their journey to becoming full-fledged stars. Scientists discovered these growing stars can keep pulling in gas and dust for millions of years, extending an important stage of stellar development. The region also contains multiple generations of stars living side by side, offering fresh clues about how star formation unfolds over time.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260704232639.htm
"NASA's Hubble Captures a Star-Spangled Sea of 500,000 Stars","Celebrating the United States&apos; 250th anniversary, NASA released a stunning Hubble portrait of Messier 3, an ancient globular cluster with more than 500,000 stars. The remarkable cluster is helping scientists unravel the Milky Way&apos;s past thanks to its rare stars and possible origins in a long ago cosmic merger.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260704232634.htm
Nearly Half of Kidney Transplant Patients Never Even Get Started,"A massive national study found that nearly half of Americans with kidney failure who are referred for a transplant never even begin the evaluation process, and only 19% make it onto the transplant waitlist. Researchers discovered that factors such as where a person lives, whether they are married, their income level, language, age, and even which transplant center they use can dramatically affect their chances of moving forward.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260623014006.htm
SpaceX Wants to Build AI Data Centers in Space. Will It Work?,"The race to build data centers in space is gaining momentum as AI drives unprecedented demand for computing power. Orbital facilities could tap into abundant solar energy and avoid many of the environmental challenges faced on Earth. Yet space remains a harsh and expensive place to operate, with major hurdles including cooling, maintenance, radiation exposure, and orbital debris.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260618041501.htm
Early Humans Were Bringing Fire Into Caves 1.8 Million Years Ago,"A new study suggests early humans were using fire in South Africa’s Wonderwerk Cave as far back as 1.79 million years ago. Researchers found burned bones deep inside the cave, where natural wildfires could not have reached, indicating that fire was likely carried in and maintained by human ancestors. The discovery pushes back the timeline for fire use and reveals surprisingly sophisticated behavior long before humans could create fire on demand.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260623083123.htm
Spider-Like Creatures Help Uncover the Surprising Origins of Fatherhood,"Citizen scientists have helped researchers solve a long-standing mystery about how parental care evolved in harvestmen. Using photos and observations from iNaturalist, scientists more than doubled the known cases of egg-guarding behavior and discovered that maternal and paternal care followed different evolutionary paths. The project, completed in just days with help from public data, shows how citizen science is transforming biological research on a global scale.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260712011737.htm
Why Grandparents Matter More Than Ever for Children's Mental Health,"A child psychologist says grandparents are more important than ever as youth mental health challenges continue to rise. He argues that children need supportive relationships, meaningful conversations, and a sense of purpose—not just pressure to achieve. Grandparents can help by listening, encouraging, and creating positive experiences that strengthen emotional resilience.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260613034206.htm
New Fentanyl Vaccine Blocks Deadly Overdoses Before They Start,"A new experimental vaccine developed by Scripps Research could offer a powerful new way to prevent fentanyl overdoses by stopping the drug before it reaches the brain. Rather than targeting only fentanyl itself, the vaccine trains the immune system to recognize a broad range of fentanyl-related designer drugs, including some of the most dangerous variants.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260612032029.htm
The Universe May Be Hiding Conscious Minds Stranger Than We Can Imagine,"What if consciousness isn’t limited to brains like ours? Philosophers Eric Schwitzgebel and Jeremy Pober argue that consciousness could arise in many different forms of life, even in beings built from radically different materials than those found on Earth. Drawing on the vastness of the universe and the likely existence of countless alien civilizations, they suggest it would be surprisingly Earth-centric to assume that only Earth-like biology can support conscious experience.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260623083146.htm
Everyone Thought These Helmets Were Roman Until Scientists Uncovered the Truth,"Researchers have solved a decades-old mystery by showing that a cache of 43 helmets found off the Spanish coast is medieval, not Roman. The remarkable discovery exposes a thriving weapons trade network that connected Mediterranean powers during a time of piracy, warfare, and growing demand for military equipment.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260606075515.htm
Stonehenge's Most Mysterious Stone Traveled 700 Kilometers Across Britain,"Scientists have uncovered new evidence that Stonehenge’s six-ton Altar Stone was deliberately transported hundreds of kilometers from Scotland by ancient people. The feat would have required extraordinary planning, teamwork, and determination, revealing a surprisingly sophisticated level of organization thousands of years ago.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260608040003.htm
AI-Designed Universal Coronavirus Vaccine Passes First Human Trial,"Scientists have successfully tested an AI-designed universal coronavirus vaccine in humans for the first time, finding it to be safe and well tolerated. The vaccine generated immune responses against multiple coronaviruses, including SARS-CoV-2, SARS, and related bat viruses with pandemic potential. By targeting features shared across an entire virus family, it aims to provide protection even as viruses evolve.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260605023357.htm
Chinese Sodium Battery Surprised Scientists by Matching Key Tesla Benchmarks,"Researchers found that a Chinese sodium-ion battery performs far better than expected, with production quality and design features comparable to Tesla’s batteries. If engineers can improve cold-weather charging and energy density, sodium could become a cheaper and more abundant alternative to lithium for EVs and large-scale energy storage.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260621060305.htm
Your Brain Was Never Designed for This Much Bad News,"Humans evolved to pay close attention to danger, but today that instinct is being overwhelmed by an endless supply of bad news from around the world. Researchers say the answer isn’t to stop following current events—it’s to build healthier habits around how, when, and where we get our news.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260614012006.htm
Scientists Create Global Treasure Map Pointing to Hidden Rare Earth Deposits,"Scientists have created a global “treasure map” for rare earth elements by uncovering where the strange volcanic rocks that contain them are most likely to form. By combining thousands of rock samples with seismic images of Earth’s deep interior, the team discovered that these metal-rich rocks tend to appear along the ancient, thick roots of continents. These unusual rocks, once seen as geological oddities, are now incredibly important because they hold many of the materials used in smartphones, electric vehicles, and wind turbines.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260525000450.htm
AI Won’t Replace You but Someone Using AI Might,"Generative AI is transforming the workplace faster than ever, but new research from the University of Vaasa suggests the biggest threat may not be AI itself — it’s falling behind in learning how to use it. Researcher Zhe Zhu found that employees who see tools like ChatGPT and Gemini as helpful collaborators rather than job-stealing rivals tend to be more engaged, adaptable, and optimistic about their careers.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260525000448.htm
"This 4,000-Year-Old City Defied the Rules of History","As Mohenjo-daro prospered, the gap between its richest and poorest households actually shrank. Its shared infrastructure, fair trade systems, and lack of powerful royal elites suggest that equality may have helped fuel the ancient city’s success.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260729010730.htm
The Secret Hidden in These Ancient Manuscripts Isn’t Written in Ink,"Researchers can now recover DNA from centuries-old parchment without damaging the manuscripts, turning historic documents into unexpected genetic time capsules. The hidden clues could reveal ancient trade routes, livestock history, manuscript origins, and details of everyday life stretching back more than a thousand years.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260810015723.htm
Scientists Discover Massive Natural Hydrogen Source Beneath Canada,"Scientists in Canada have discovered that ancient underground rocks are naturally producing hydrogen gas — and lots of it. Measurements from mine boreholes in Ontario show the gas can flow continuously for years, offering a potential new source of clean energy called “white hydrogen.” Researchers say this hidden resource could help power industries and remote communities while cutting carbon emissions and reducing dependence on fossil fuels.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260519224317.htm
Scientists Say Dante’s Inferno Described an Asteroid Impact 500 Years Before Modern Science,"Dante’s Inferno may have been far more than a religious epic. New research argues that the 14th-century poet essentially imagined a catastrophic asteroid impact centuries before modern science understood meteors. In this interpretation, Satan crashes into Earth like a giant cosmic object, blasting through the Southern Hemisphere and reshaping the planet itself — carving out the circles of Hell while forcing up Mount Purgatory on the opposite side of the globe.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260510234658.htm
"Ice Age Humans in China Crafted Surprisingly Advanced Stone Tools 146,000 Years Ago","Scientists in China discovered that ancient humans were making surprisingly advanced stone tools during a harsh ice age 146,000 years ago. The tools, created by Homo juluensis, show careful planning and complex thinking rather than simple stone-chipping. Researchers dated the site using tiny calcite crystals inside animal bones, revealing the tools are much older than expected. The discovery challenges the idea that human creativity only thrives in easy, prosperous times.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260508003113.htm
Potatoes May Have Given Indigenous Andeans a Digestive Superpower,"The rise of the potato in the Andes appears to have left a lasting mark on human DNA. Indigenous Peruvians carry exceptionally high numbers of a starch-digestion gene, likely because people with more copies gained an evolutionary advantage once potatoes became a staple food. The change began thousands of years before European contact, providing unusually strong evidence that diet can shape human evolution.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260808235005.htm
"A Child's Tooth and Strange Green Stones Uncover a 5,500-Year-Old Mystery","An ancient mountain cave in the Pyrenees may have served as one of the earliest high-altitude mining camps ever discovered, with evidence of repeated visits spanning thousands of years. The find becomes even more intriguing with the discovery of a child’s remains and clues that deeper excavations could uncover prehistoric burials.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260603023914.htm
Ancient Chemistry Trick Unlocks New Type of Glass That Traps CO2 and Hydrogen,"Researchers have discovered how to fine-tune a futuristic type of porous glass that can trap gases like CO2 and hydrogen. Inspired by centuries-old glassmaking techniques, the team added sodium and lithium compounds to make the material easier to process and shape. The breakthrough could accelerate the development of high-performance materials for clean energy, gas storage, and advanced manufacturing.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260521072404.htm
The Dark Side of Weight Loss Drugs: Ozempic's Surprising Hidden Cost,"GLP-1 weight-loss drugs like Ozempic and Wegovy are often celebrated as game-changing solutions—but new research reveals a surprising social twist. People who lose weight using these medications may actually face more judgment than those who lose weight through diet and exercise—or even those who don’t lose weight at all. The stigma seems rooted in a perception that these drugs are an “easy way out,” creating a double bind where individuals are judged both for their weight and for how they choose to manage it.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260504154016.htm
Hidden Driving Danger When Edible Cannabis and Alcohol Mix,"Using cannabis edibles and alcohol together may make drivers far more impaired than either substance alone, according to new research from Johns Hopkins. Even more concerning, common field sobriety tests often failed to detect the cannabis-related impairment.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260529043656.htm
"Lost 1,200-Year-Old Manuscript Contains the First English Poem","A long-lost manuscript discovered in Rome has revealed one of the oldest surviving versions of the very first known poem written in English. Hidden for decades and once believed lost, the 1,200-year-old manuscript contains Caedmon’s Hymn — a nine-line Old English poem said to have been miraculously composed by a shy Northumbrian cowherd after a divine dream.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260515233337.htm
Scientists Just Discovered Africa Is Closer to Breaking Apart Than We Thought,"Beneath East Africa’s Turkana Rift, scientists have found the crust is thinning to a critical point, suggesting the continent is gradually breaking apart. This “necking” process marks an advanced stage of rifting that could eventually lead to a new ocean forming millions of years from now. Surprisingly, the same geological forces that are splitting the land may also explain why the region holds such a rich fossil record. Instead of being the birthplace of humanity, Turkana may just be where the story was best preserved.",Society/Education,https://www.sciencedaily.com/releases/2026/04/260424233204.htm
"Kratom Poison Center Cases Have Surged 6,500% in the U.S.","Kratom use and serious health problems linked to it have risen dramatically across the United States over the past decade. Poison center reports jumped from just 19 cases in 2010 to more than 1,200 in 2023, while severe outcomes—including life-threatening complications, disability, and death—also climbed sharply. Researchers warn that kratom can trigger seizures, abnormal heart rhythms, liver damage, and breathing problems, with risks potentially increasing when it is combined with other drugs.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260814235902.htm
Ancient DNA Shared With Neanderthals May Explain Human Language,"A tiny set of ancient genetic “switches” may have played a surprisingly large role in making human language possible. Researchers found that these DNA regions, which act like volume controls for genes involved in brain development, have an outsized influence on language ability despite making up less than 0.1% of the genome.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260611024612.htm
"Malaria Didn’t Just Kill Early Humans, It Shaped Who We Became","Long before humans spread across the globe, a deadly disease may have quietly shaped where our ancestors lived—and even how we evolved. New research reveals that malaria didn’t just threaten early human survival; it actively pushed populations away from high-risk regions across Africa, fragmenting groups over tens of thousands of years. This separation influenced how different populations met, mixed, and exchanged genes, helping shape the genetic diversity we see today.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260502233859.htm
Scientists Think They Finally Know Why Neanderthals Vanished,"A new study suggests Neanderthals didn’t go extinct simply because of climate change or competition with Homo sapiens. Instead, the key difference may have been social connectivity—Homo sapiens formed stronger, more flexible networks that helped them survive environmental shocks. Neanderthals had connections too, but they were more fragile and regionally limited. This made them less resilient as conditions became increasingly unpredictable.",Society/Education,https://www.sciencedaily.com/releases/2026/04/260427050609.htm
Common Food Preservative Linked to Rising Suicide Deaths Among Young People,"A widely available food-preservation chemical is emerging as a disturbing factor in rising UK suicide deaths, particularly among younger people and men. Researchers say the scale may be underestimated and are calling for urgent restrictions on access and harmful online information.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260813045557.htm
"Archaeologists Found Homer's Iliad Inside a 1,600-Year-Old Egyptian Mummy","A 1,600-year-old mummy discovered in Egypt has revealed something archaeologists had never seen before: a fragment of Homer’s Iliad used during embalming. The papyrus was identified as part of the famous &quot;Catalogue of Ships,&quot; one of the best-known sections of the ancient epic. Researchers say it is the first archaeological evidence of a Greek literary text being intentionally incorporated into the mummification process, adding a fascinating new chapter to the history of both literature and ancient burial customs.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260713084918.htm
Ancient DNA Reveals the Mysterious Collapse of Europe's Megalith Builders,"DNA from a 5,000-year-old French megalithic tomb reveals that the people buried before and after a population collapse were genetically unrelated, pointing to a major migration after a devastating crisis. The shift coincided with new social traditions and the disappearance of the communities that built Europe&apos;s giant stone monuments.",Society/Education,https://www.sciencedaily.com/releases/2026/07/260707054108.htm
NASA Just Took a Huge Step Toward the Moon After Artemis II Success,"Artemis II proved NASA’s deep space systems are ready for the next leap. Orion survived its high-speed return with improved heat shield performance and pinpoint landing accuracy, while the SLS rocket nailed its trajectory. Even the launch pad upgrades paid off, with minimal damage despite the powerful liftoff. With only minor issues to resolve, NASA is now gearing up for Artemis III and future Moon missions.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260504023837.htm
Ancient DNA Reveals a Lost Population Near Paris Replaced by Strangers,"Ancient DNA from a tomb near Paris reveals a shocking prehistoric reset: one population vanished and was replaced by newcomers from the south. The two groups show no genetic connection, signaling a major upheaval around 3000 BC. Disease, including early plague, likely played a role, but wasn’t the only cause. The change also reshaped society, ending tightly knit family burials and coinciding with the disappearance of Europe’s megalith builders.",Society/Education,https://www.sciencedaily.com/releases/2026/04/260421042800.htm
Scientists Sculpt Einstein Onto a Crystal Using Only Light,"A light-sensitive crystal is opening the door to a new era of “light-written” technology. Arsenic trisulfide can be reshaped and permanently altered using simple light, creating ultra-fine optical patterns without expensive manufacturing tools. Scientists even etched a nanoscale portrait of Einstein and high-density patterns that could act as secure optical signatures. This breakthrough could power everything from advanced sensors to next-generation AR devices.",Society/Education,https://www.sciencedaily.com/releases/2026/04/260421042755.htm
MIT Scientists Just Found a Hidden Problem Slowing the Ozone Comeback,The ozone layer has been on track to recover thanks to the Montreal Protocol—but a loophole may be holding it back. Chemicals still permitted for industrial use are leaking into the atmosphere at higher rates than expected. Scientists now estimate this could delay ozone recovery by up to seven years. Closing this gap could speed up healing and reduce harmful UV exposure worldwide.,Society/Education,https://www.sciencedaily.com/releases/2026/04/260416071945.htm
